diff(Outdoor unit power),Cooling capacity,Outdoor dry bulb temperature,Compressor frequency 1,Mean(Indoor temperature),Outdoor unit fan speed
2.680000000000291,11.05681903,35.2,25.88888888888889,25.591666666666665,640.0
3.0,7.780667543000001,35.1,18.0,25.357142857142854,425.5
4.479999999999563,19.095047199999996,35.53333333333333,50.5,22.00769230769231,655.8
3.4000000000005457,15.65726541,34.73333333333333,34.4,26.538461538461533,609.8
4.039999999999964,16.40582057,34.63333333333333,39.9,23.10909090909091,696.5
3.1599999999998545,9.09825667,33.666666666666664,23.2,26.906666666666673,583.6
7.199999999999817,16.00568332,35.833333333333336,72.55555555555556,23.372280701754388,870.7777777777777
7.5200000000004374,22.73479481,36.5,68.8888888888889,23.260844645550527,870.7777777777777
6.559999999999491,15.84985675,36.36666666666667,66.44444444444444,23.931864699627862,870.8888888888888
7.920000000000073,19.91709988,36.6,69.36363636363636,23.87261571761572,871.1818181818181
6.800000000000183,16.12113498,36.566666666666656,68.66666666666667,24.03036541889483,871.2222222222223
7.8400000000001455,14.716009900000001,36.13333333333333,67.6,23.842438672438675,871.1
5.119999999999892,15.96223972,36.4,47.4,23.56886111111111,870.9
5.119999999999892,10.77358116,35.86666666666667,49.22222222222222,23.86376068376068,871.2222222222223
5.6400000000003265,11.59977868,35.53333333333333,54.75,23.83990493166964,870.625
6.559999999999491,12.84780965,35.56666666666667,60.0,23.919999999999998,871.1111111111112
1.800000000000182,5.824739114999999,34.766666666666666,11.3,23.93733682983683,261.4
4.4399999999996,11.15644361,34.300000000000004,29.4,24.34545454545454,678.4
4.240000000000691,20.57287023,30.73333333333333,50.3,27.066666666666666,830.4
3.5199999999995266,13.2623286,30.866666666666664,30.608695652173914,23.50869565217391,578.7826086956521
3.8400000000001455,17.37697095,31.366666666666664,45.0,21.927272727272726,524.0370370370372
3.0799999999999272,9.059404889,31.133333333333336,22.2,22.482142857142858,505.2
1.3599999999996726,5.189412677,31.633333333333336,11.928571428571427,24.196969696969692,358.67857142857144
5.159999999999855,19.35116777,32.7,49.555555555555564,24.36,841.1111111111112
3.680000000000291,8.683225233,32.93333333333333,21.03846153846154,23.44444444444445,553.6153846153846
3.1599999999998545,6.652407662999999,33.300000000000004,18.48,25.742941810344824,625.8
4.280000000000655,21.22040233,30.93333333333333,54.72727272727273,27.76666666666667,834.0
4.399999999999637,15.89325872,31.066666666666666,37.43478260869565,28.111944444444447,631.6086956521739
3.4000000000005457,13.823341680000002,31.5,33.642857142857146,24.86969696969697,439.3928571428572
2.1599999999998545,12.63842853,31.53333333333333,29.84,26.526309067688388,567.88
5.479999999999563,20.18375017,31.7,52.54545454545455,25.191931216931216,871.2272727272727
4.440000000000509,13.65161566,32.03333333333333,32.666666666666664,24.577849002849007,835.5925925925926
2.1999999999998185,8.062114429000001,32.266666666666666,18.956521739130434,24.665384615384607,422.2173913043478
1.7600000000002185,5.722440434,32.6,14.0,24.65,392.9090909090909
1.9200000000000728,8.016152901,32.53333333333333,19.444444444444443,24.68181818181819,462.88888888888886
